Team,Date,Opp,Rslt,plate_app,at_bats,runs_scored,hits,doubles,triples,HR,RBI,bases_on_balls,intentional_bb,strikeouts,hit_by_pitch,sac_hits,sac_flies,reached_on_error,double_plays,stolen_bases,caught_stealing,batting_avg,OBP,SLG,OPS,left_on_base,num_players_used,handedness_opp_pitcher,Opp. Starter (GmeSc),is_away,is_win,made_playoffs,roll_plate_app,roll_at_bats,roll_runs_scored,roll_hits,roll_doubles,roll_triples,roll_HR,roll_RBI,roll_bases_on_balls,roll_intentional_bb,roll_strikeouts,roll_hit_by_pitch,roll_sac_hits,roll_sac_flies,roll_reached_on_error,roll_double_plays,roll_stolen_bases,roll_caught_stealing,roll_batting_avg,roll_OBP,roll_SLG,roll_OPS,roll_left_on_base,roll_num_players_used,roll_is_win
Colorado Rockies,4-Jun,OAK,"L,5-9",40,38,5,12,3,1,1,5,2,0,3,0,0,0,0,1,0,0,0.241,0.308,0.391,0.7,8,15,R,F.Montas(44),0,0,0,40.666666666666664,37.0,7.333333333333333,13.333333333333334,3.6666666666666665,0.6666666666666666,1.0,7.333333333333333,2.3333333333333335,0.0,5.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.239,0.307,0.38766666666666666,0.6946666666666667,8.333333333333334,13.333333333333334,0.6666666666666666
Colorado Rockies,5-Jun,OAK,"L,3-6",37,35,3,11,2,0,1,3,1,0,8,0,1,0,0,1,0,0,0.243,0.309,0.392,0.701,7,15,L,C.Irvin(60),0,0,0,40.0,37.666666666666664,6.333333333333333,13.0,3.3333333333333335,0.3333333333333333,1.0,6.333333333333333,1.6666666666666667,0.0,5.666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.24133333333333332,0.30833333333333335,0.39033333333333337,0.6989999999999998,7.666666666666667,14.333333333333334,0.3333333333333333
Colorado Rockies,6-Jun,OAK,"W,3-1",36,30,3,9,1,0,0,3,3,0,8,1,0,2,0,1,0,0,0.244,0.31,0.391,0.701,9,13,R,J.Kaprielian(52),0,1,0,37.666666666666664,34.333333333333336,3.6666666666666665,10.666666666666666,2.0,0.3333333333333333,0.6666666666666666,3.6666666666666665,2.0,0.0,6.333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.24266666666666667,0.309,0.39133333333333337,0.7006666666666667,8.0,14.333333333333334,0.3333333333333333
Colorado Rockies,8-Jun,MIA,"L,2-6",31,30,2,5,2,0,0,1,1,0,8,0,0,0,0,1,0,0,0.242,0.308,0.389,0.697,2,14,R,P.Lopez(72),1,0,0,34.666666666666664,31.666666666666668,2.6666666666666665,8.333333333333334,1.6666666666666667,0.0,0.3333333333333333,2.3333333333333335,1.6666666666666667,0.0,8.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.243,0.309,0.3906666666666667,0.6996666666666665,6.0,14.0,0.3333333333333333
Colorado Rockies,9-Jun,MIA,"W,4-3",39,34,4,10,3,0,0,3,3,0,12,1,1,0,0,1,1,0,0.243,0.309,0.389,0.698,8,15,L,B.Garrett(44),1,1,0,35.333333333333336,31.333333333333332,3.0,8.0,2.0,0.0,0.0,2.3333333333333335,2.3333333333333335,0.0,9.333333333333334,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,0.0,0.243,0.309,0.38966666666666666,0.6986666666666667,6.333333333333333,14.0,0.6666666666666666
Colorado Rockies,10-Jun,MIA,"L,4-11",36,34,4,7,1,0,1,4,1,0,9,0,0,1,1,0,0,0,0.243,0.308,0.388,0.696,5,15,L,T.Rogers(72),1,0,0,35.333333333333336,32.666666666666664,3.3333333333333335,7.333333333333333,2.0,0.0,0.3333333333333333,2.6666666666666665,1.6666666666666667,0.0,9.666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.24266666666666667,0.3083333333333333,0.38866666666666666,0.697,5.0,14.666666666666666,0.3333333333333333
Colorado Rockies,11-Jun,CIN,"L,5-11",35,34,5,7,0,0,2,4,1,0,11,0,0,0,0,1,0,0,0.242,0.306,0.388,0.694,3,15,R,T.Mahle(51),1,0,0,36.666666666666664,34.0,4.333333333333333,8.0,1.3333333333333333,0.0,1.0,3.6666666666666665,1.6666666666666667,0.0,10.666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.24266666666666667,0.3076666666666667,0.38833333333333336,0.6960000000000001,5.333333333333333,15.0,0.3333333333333333
Colorado Rockies,12-Jun,CIN,"L,3-10",35,33,3,7,2,0,0,2,2,0,5,0,0,0,0,1,0,0,0.242,0.306,0.386,0.692,5,13,L,W.Miley(57),1,0,0,35.333333333333336,33.666666666666664,4.0,7.0,1.0,0.0,1.0,3.3333333333333335,1.3333333333333333,0.0,8.333333333333334,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.24233333333333332,0.3066666666666667,0.3873333333333333,0.694,4.333333333333333,14.333333333333334,0.0
Colorado Rockies,13-Jun,CIN,"L,2-6",41,32,2,6,1,0,1,2,6,0,13,2,0,1,0,0,1,0,0.241,0.306,0.385,0.691,12,12,R,T.Santillan(51),1,0,0,37.0,33.0,3.3333333333333335,6.666666666666667,1.0,0.0,1.0,2.6666666666666665,3.0,0.0,9.666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.24166666666666667,0.306,0.38633333333333336,0.6923333333333334,6.666666666666667,13.333333333333334,0.0
Colorado Rockies,14-Jun,SDP,"W,3-2",34,31,3,8,1,0,1,3,3,0,6,0,0,0,0,1,1,0,0.241,0.307,0.385,0.692,7,11,R,D.Lamet(51),0,1,0,36.666666666666664,32.0,2.6666666666666665,7.0,1.3333333333333333,0.0,0.6666666666666666,2.3333333333333335,3.6666666666666665,0.0,8.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.24133333333333332,0.3063333333333333,0.3853333333333333,0.6916666666666665,8.0,12.0,0.3333333333333333
Colorado Rockies,15-Jun,SDP,"W,8-4",39,35,8,12,4,2,1,8,3,0,8,0,0,1,0,0,0,0,0.243,0.308,0.389,0.697,7,14,R,Y.Darvish(42),0,1,0,38.0,32.666666666666664,4.333333333333333,8.666666666666666,2.0,0.6666666666666666,1.0,4.333333333333333,4.0,0.0,9.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,0.24166666666666667,0.307,0.38633333333333336,0.6933333333333334,8.666666666666666,12.333333333333334,0.6666666666666666
Colorado Rockies,16-Jun,SDP,"W,8-7",40,36,8,13,4,0,2,8,3,0,5,0,1,0,0,0,2,0,0.245,0.309,0.393,0.703,8,16,L,B.Snell(13),0,1,0,37.666666666666664,34.0,6.333333333333333,11.0,3.0,0.6666666666666666,1.3333333333333333,6.333333333333333,3.0,0.0,6.333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.0,0.0,0.243,0.308,0.389,0.6973333333333334,7.333333333333333,13.666666666666666,1.0
Colorado Rockies,17-Jun,MIL,"W,7-3",38,35,7,9,1,0,2,7,3,0,7,0,0,0,2,1,1,0,0.245,0.31,0.394,0.704,7,14,R,B.Woodruff(40),0,1,0,39.0,35.333333333333336,7.666666666666667,11.333333333333334,3.0,0.6666666666666666,1.6666666666666667,7.666666666666667,3.0,0.0,6.666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.0,0.24433333333333332,0.309,0.39200000000000007,0.7013333333333333,7.333333333333333,14.666666666666666,1.0
Colorado Rockies,18-Jun,MIL,"W,6-5",42,37,6,11,5,0,0,6,3,0,10,1,0,1,0,0,1,0,0.246,0.31,0.395,0.705,9,16,R,C.Burnes(40),0,1,0,40.0,36.0,7.0,11.0,3.3333333333333335,0.0,1.3333333333333333,7.0,3.0,0.0,7.333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.0,0.24533333333333332,0.30966666666666665,0.3940000000000001,0.7040000000000001,8.0,15.333333333333334,1.0
Colorado Rockies,19-Jun,MIL,"L,5-6",42,35,5,11,1,0,0,5,6,0,7,0,1,0,0,2,1,0,0.247,0.312,0.394,0.706,10,16,R,A.Houser(34),0,0,0,40.666666666666664,35.666666666666664,6.0,10.333333333333334,2.3333333333333335,0.0,0.6666666666666666,6.0,4.0,0.0,8.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.246,0.31066666666666665,0.39433333333333337,0.7050000000000001,8.666666666666666,15.333333333333334,0.6666666666666666
Colorado Rockies,20-Jun,MIL,"L,6-7",40,39,6,12,0,0,4,6,1,0,9,0,0,0,0,0,1,0,0.248,0.312,0.398,0.71,7,14,L,E.Lauer(49),0,0,0,41.333333333333336,37.0,5.666666666666667,11.333333333333334,2.0,0.0,1.3333333333333333,5.666666666666667,3.3333333333333335,0.0,8.666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.247,0.3113333333333333,0.39566666666666667,0.7069999999999999,8.666666666666666,15.333333333333334,0.3333333333333333
Colorado Rockies,22-Jun,SEA,"L,1-2",32,29,1,4,0,1,1,1,3,0,8,0,0,0,0,1,0,0,0.246,0.311,0.397,0.708,4,9,R,C.Flexen(66),1,0,0,38.0,34.333333333333336,4.0,9.0,0.3333333333333333,0.3333333333333333,1.6666666666666667,4.0,3.3333333333333335,0.0,8.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.6666666666666666,0.0,0.247,0.3116666666666667,0.39633333333333337,0.7079999999999999,7.0,13.0,0.0
Colorado Rockies,23-Jun,SEA,"W,5-2",37,32,5,5,1,0,3,5,5,0,9,0,0,0,0,0,0,0,0.245,0.31,0.397,0.708,5,9,L,J.Sheffield(45),1,1,0,36.333333333333336,33.333333333333336,4.0,7.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,4.0,3.0,0.0,8.666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.24633333333333332,0.311,0.39733333333333337,0.7086666666666667,5.333333333333333,10.666666666666666,0.3333333333333333
Colorado Rockies,25-Jun,MIL,"L,4-5",42,40,4,7,0,0,1,4,2,0,15,0,0,0,0,1,1,0,0.244,0.309,0.395,0.704,5,20,R,C.Burnes(67),1,0,0,37.0,33.666666666666664,3.3333333333333335,5.333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,3.3333333333333335,3.3333333333333335,0.0,10.666666666666666,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.245,0.31,0.39633333333333337,0.7066666666666667,4.666666666666667,12.666666666666666,0.3333333333333333
Colorado Rockies,26-Jun,MIL,"L,4-10",39,32,4,7,1,0,1,4,6,0,10,1,0,0,0,1,3,1,0.244,0.31,0.394,0.704,8,14,R,A.Houser(41),1,0,0,39.333333333333336,34.666666666666664,4.333333333333333,6.333333333333333,0.6666666666666666,0.0,1.6666666666666667,4.333333333333333,4.333333333333333,0.0,11.333333333333334,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.24433333333333332,0.3096666666666667,0.3953333333333333,0.7053333333333333,6.0,14.333333333333334,0.3333333333333333
Colorado Rockies,27-Jun,MIL,"L,0-5",32,30,0,4,0,0,0,0,2,0,10,0,0,0,0,1,0,0,0.242,0.308,0.391,0.7,5,14,L,E.Lauer(72),1,0,0,37.666666666666664,34.0,2.6666666666666665,6.0,0.3333333333333333,0.0,0.6666666666666666,2.6666666666666665,3.3333333333333335,0.0,11.666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0,1.3333333333333333,0.3333333333333333,0.24333333333333332,0.309,0.3933333333333333,0.7026666666666666,6.0,16.0,0.0
Colorado Rockies,28-Jun,PIT,"W,2-0",34,30,2,5,1,1,1,2,4,0,6,0,0,0,1,0,0,0,0.242,0.308,0.391,0.699,8,16,L,T.Anderson(51),0,1,0,35.0,30.666666666666668,2.0,5.333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,4.0,0.0,8.666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.24266666666666667,0.3086666666666667,0.39199999999999996,0.701,7.0,14.666666666666666,0.3333333333333333
Colorado Rockies,29-Jun,PIT,"W,8-0",38,38,8,15,5,1,1,8,0,0,7,0,0,0,0,1,0,0,0.244,0.309,0.395,0.704,6,9,R,C.De Jong(32),0,1,0,34.666666666666664,32.666666666666664,3.3333333333333335,8.0,2.0,0.6666666666666666,0.6666666666666666,3.3333333333333335,2.0,0.0,7.666666666666667,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.24266666666666667,0.30833333333333335,0.39233333333333337,0.701,6.333333333333333,13.0,0.6666666666666666
Colorado Rockies,30-Jun,PIT,"W,6-2",39,32,6,12,2,0,1,6,5,0,9,1,0,1,0,2,1,0,0.245,0.311,0.397,0.708,9,14,R,C.Kuhl(44),0,1,0,37.0,33.333333333333336,5.333333333333333,10.666666666666666,2.6666666666666665,0.6666666666666666,1.0,5.333333333333333,3.0,0.0,7.333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.24366666666666667,0.3093333333333333,0.39433333333333337,0.7036666666666666,7.666666666666667,13.0,1.0
Colorado Rockies,1-Jul,STL,"W,5-2",35,31,5,7,1,0,2,5,3,0,5,0,1,0,1,1,0,0,0.245,0.311,0.397,0.708,4,12,R,A.Wainwright(65),0,1,0,37.333333333333336,33.666666666666664,6.333333333333333,11.333333333333334,2.6666666666666665,0.3333333333333333,1.3333333333333333,6.333333333333333,2.6666666666666665,0.0,7.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,0.3333333333333333,0.0,0.24466666666666667,0.31033333333333335,0.39633333333333337,0.7066666666666667,6.333333333333333,11.666666666666666,1.0
Colorado Rockies,2-Jul,STL,"L,3-9",43,39,3,9,5,0,1,3,4,0,6,0,0,0,0,0,0,0,0.245,0.311,0.398,0.708,10,16,R,J.Oviedo(47),0,0,0,39.0,34.0,4.666666666666667,9.333333333333334,2.6666666666666665,0.0,1.3333333333333333,4.666666666666667,4.0,0.0,6.666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.245,0.311,0.39733333333333337,0.7079999999999999,7.666666666666667,14.0,0.6666666666666666
Colorado Rockies,3-Jul,STL,"W,3-2",34,27,3,5,0,0,1,3,5,1,4,1,1,0,0,0,1,0,0.244,0.311,0.397,0.708,7,14,L,W.LeBlanc(63),0,1,0,37.333333333333336,32.333333333333336,3.6666666666666665,7.0,2.0,0.0,1.3333333333333333,3.6666666666666665,4.0,0.3333333333333333,5.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.24466666666666667,0.311,0.39733333333333337,0.7080000000000001,7.0,14.0,0.6666666666666666
Colorado Rockies,4-Jul,STL,"W,3-2",35,28,3,6,0,0,1,3,4,0,6,1,1,1,0,2,1,0,0.244,0.311,0.396,0.707,6,14,R,C.Martinez(55),0,1,0,37.333333333333336,31.333333333333332,3.0,6.666666666666667,1.6666666666666667,0.0,1.0,3.0,4.333333333333333,0.3333333333333333,5.333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.24433333333333332,0.311,0.397,0.7076666666666666,7.666666666666667,14.666666666666666,0.6666666666666666
Colorado Rockies,6-Jul,ARI,"L,3-4",36,33,3,7,2,0,0,3,2,0,3,0,1,0,0,0,1,0,0.244,0.31,0.395,0.705,6,13,R,M.Kelly(48),1,0,0,35.0,29.333333333333332,3.0,6.0,0.6666666666666666,0.0,0.6666666666666666,3.0,3.6666666666666665,0.3333333333333333,4.333333333333333,0.6666666666666666,1.0,0.3333333333333333,0.0,0.6666666666666666,1.0,0.0,0.244,0.31066666666666665,0.39599999999999996,0.7066666666666667,6.333333333333333,13.666666666666666,0.6666666666666666
Colorado Rockies,7-Jul,ARI,"L,4-6",39,35,4,10,1,0,1,3,2,0,6,1,1,0,1,2,1,0,0.244,0.311,0.395,0.706,8,14,R,H.Castellanos(55),1,0,0,36.666666666666664,32.0,3.3333333333333335,7.666666666666667,1.0,0.0,0.6666666666666666,3.0,2.6666666666666665,0.0,5.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.0,0.0,0.244,0.3106666666666667,0.3953333333333333,0.706,6.666666666666667,13.666666666666666,0.3333333333333333
Colorado Rockies,8-Jul,ARI,"W,9-3",46,41,9,13,5,0,0,8,3,1,8,2,0,0,1,0,0,0,0.245,0.312,0.395,0.707,10,17,R,J.Faria(51),1,1,0,40.333333333333336,36.333333333333336,5.333333333333333,10.0,2.6666666666666665,0.0,0.3333333333333333,4.666666666666667,2.3333333333333335,0.3333333333333333,5.666666666666667,1.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.24433333333333332,0.311,0.395,0.706,8.0,14.666666666666666,0.3333333333333333
Colorado Rockies,9-Jul,SDP,"L,2-4",37,30,2,4,2,0,0,2,5,0,10,2,0,0,0,0,1,0,0.244,0.312,0.393,0.705,8,14,R,R.Knehr(46),1,0,0,40.666666666666664,35.333333333333336,5.0,9.0,2.6666666666666665,0.0,0.3333333333333333,4.333333333333333,3.3333333333333335,0.3333333333333333,8.0,1.6666666666666667,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.24433333333333332,0.31166666666666665,0.39433333333333337,0.706,8.666666666666666,15.0,0.3333333333333333
Colorado Rockies,10-Jul,SDP,"W,3-0",40,34,3,8,1,0,0,3,5,0,8,0,0,1,0,0,3,1,0.244,0.312,0.392,0.704,10,12,R,J.Musgrove(51),1,1,0,41.0,35.0,4.666666666666667,8.333333333333334,2.6666666666666665,0.0,0.0,4.333333333333333,4.333333333333333,0.3333333333333333,8.666666666666666,1.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,0.24433333333333332,0.312,0.39333333333333337,0.7053333333333333,9.333333333333334,14.333333333333334,0.6666666666666666
Colorado Rockies,11-Jul,SDP,"W,3-1",38,36,3,11,2,0,2,2,1,0,6,0,1,0,0,1,0,1,0.245,0.312,0.393,0.706,8,13,L,R.Weathers(52),1,1,0,38.333333333333336,33.333333333333336,2.6666666666666665,7.666666666666667,1.6666666666666667,0.0,0.6666666666666666,2.3333333333333335,3.6666666666666665,0.0,8.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.24433333333333332,0.312,0.3926666666666667,0.705,8.666666666666666,13.0,0.6666666666666666
Colorado Rockies,16-Jul,LAD,"L,4-10",39,34,4,9,0,0,1,4,3,0,5,2,0,0,0,2,0,0,0.245,0.313,0.393,0.706,8,16,L,J.Urias(41),0,0,0,39.0,34.666666666666664,3.3333333333333335,9.333333333333334,1.0,0.0,1.0,3.0,3.0,0.0,6.333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,0.24466666666666667,0.31233333333333335,0.3926666666666667,0.7053333333333333,8.666666666666666,13.666666666666666,0.6666666666666666
Colorado Rockies,17-Jul,LAD,"L,2-9",33,30,2,4,2,0,0,2,2,0,10,0,0,1,0,0,0,0,0.244,0.311,0.391,0.703,4,14,R,W.Buehler(67),0,0,0,36.666666666666664,33.333333333333336,3.0,8.0,1.3333333333333333,0.0,1.0,2.6666666666666665,2.0,0.0,7.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.3333333333333333,0.24466666666666667,0.312,0.39233333333333337,0.7050000000000001,6.666666666666667,14.333333333333334,0.3333333333333333
Colorado Rockies,18-Jul,LAD,"W,6-5",40,36,6,8,1,0,1,5,2,0,9,0,1,1,2,1,1,0,0.244,0.311,0.39,0.701,5,14,L,D.Price(57),0,1,0,37.333333333333336,33.333333333333336,4.0,7.0,1.0,0.0,0.6666666666666666,3.6666666666666665,2.3333333333333335,0.0,8.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.0,0.24433333333333332,0.3116666666666667,0.3913333333333333,0.7033333333333333,5.666666666666667,14.666666666666666,0.3333333333333333
Colorado Rockies,20-Jul,SEA,"L,4-6",39,34,4,11,2,1,2,4,4,0,8,0,1,0,0,1,1,1,0.244,0.312,0.393,0.705,8,16,L,M.Gonzales(47),0,0,0,37.333333333333336,33.333333333333336,4.0,7.666666666666667,1.6666666666666667,0.3333333333333333,1.0,3.6666666666666665,2.6666666666666665,0.0,9.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.244,0.31133333333333335,0.3913333333333333,0.703,5.666666666666667,14.666666666666666,0.3333333333333333
Colorado Rockies,21-Jul,SEA,"W,6-3",34,27,6,6,1,1,0,6,5,0,4,0,1,1,0,1,1,0,0.244,0.312,0.392,0.704,4,14,R,K.Middleton(23),0,1,0,37.666666666666664,32.333333333333336,5.333333333333333,8.333333333333334,1.3333333333333333,0.6666666666666666,1.0,5.0,3.6666666666666665,0.0,7.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.3333333333333333,0.244,0.3116666666666667,0.39166666666666666,0.7033333333333333,5.666666666666667,14.666666666666666,0.6666666666666666
Colorado Rockies,23-Jul,LAD,"W,9-6",43,41,9,12,1,0,4,9,2,0,6,0,0,0,1,1,0,1,0.245,0.312,0.395,0.707,4,18,L,D.Price(52),1,1,0,38.666666666666664,34.0,6.333333333333333,9.666666666666666,1.3333333333333333,0.6666666666666666,2.0,6.333333333333333,3.6666666666666665,0.0,6.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.24433333333333332,0.312,0.39333333333333337,0.7053333333333333,5.333333333333333,16.0,0.6666666666666666
Colorado Rockies,24-Jul,LAD,"L,0-1",33,29,0,2,1,0,0,0,4,0,10,0,0,0,0,0,0,0,0.243,0.311,0.393,0.703,6,12,R,T.Gonsolin(69),1,0,0,36.666666666666664,32.333333333333336,5.0,6.666666666666667,1.0,0.3333333333333333,1.3333333333333333,5.0,3.6666666666666665,0.0,6.666666666666667,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.244,0.3116666666666667,0.39333333333333337,0.7046666666666667,4.666666666666667,14.666666666666666,0.6666666666666666
Colorado Rockies,25-Jul,LAD,"L,2-3",35,31,2,6,0,0,1,2,4,1,11,0,0,0,0,1,2,1,0.243,0.311,0.392,0.702,6,14,R,J.Gray(50),1,0,0,37.0,33.666666666666664,3.6666666666666665,6.666666666666667,0.6666666666666666,0.0,1.6666666666666667,3.6666666666666665,3.3333333333333335,0.3333333333333333,9.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.24366666666666667,0.3113333333333333,0.3933333333333333,0.7040000000000001,5.333333333333333,14.666666666666666,0.3333333333333333
Colorado Rockies,26-Jul,LAA,"L,2-6",36,35,2,8,2,0,2,2,0,0,9,1,0,0,0,0,0,0,0.243,0.31,0.392,0.702,7,9,R,S.Ohtani(68),1,0,0,34.666666666666664,31.666666666666668,1.3333333333333333,5.333333333333333,1.0,0.0,1.0,1.3333333333333333,2.6666666666666665,0.3333333333333333,10.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.243,0.31066666666666665,0.39233333333333337,0.7023333333333334,6.333333333333333,11.666666666666666,0.0
Colorado Rockies,27-Jul,LAA,"W,12-3",51,45,12,16,3,0,2,12,5,0,10,1,0,0,2,1,2,0,0.244,0.312,0.395,0.706,12,12,L,J.Suarez(26),1,1,0,40.666666666666664,37.0,5.333333333333333,10.0,1.6666666666666667,0.0,1.6666666666666667,5.333333333333333,3.0,0.3333333333333333,10.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.24333333333333332,0.311,0.393,0.7033333333333333,8.333333333333334,11.666666666666666,0.3333333333333333
Colorado Rockies,28-Jul,LAA,"L,7-8",42,36,7,9,3,0,1,5,5,0,11,1,0,0,0,0,1,0,0.244,0.312,0.395,0.707,8,10,L,A.Heaney(57),1,0,0,43.0,38.666666666666664,7.0,11.0,2.6666666666666665,0.0,1.6666666666666667,6.333333333333333,3.3333333333333335,0.0,10.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.24366666666666667,0.3113333333333333,0.3940000000000001,0.705,9.0,10.333333333333334,0.3333333333333333
Colorado Rockies,29-Jul,SDP,"L,0-3",33,32,0,5,2,0,0,0,1,0,13,0,0,0,0,0,0,0,0.243,0.311,0.393,0.704,6,14,R,J.Musgrove(81),1,0,0,42.0,37.666666666666664,6.333333333333333,10.0,2.6666666666666665,0.0,1.0,5.666666666666667,3.6666666666666665,0.0,11.333333333333334,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.24366666666666667,0.31166666666666665,0.39433333333333337,0.7056666666666667,8.666666666666666,12.0,0.3333333333333333
Colorado Rockies,30-Jul,SDP,"W,9-4",43,39,9,14,1,0,4,9,4,0,8,0,0,0,0,1,0,0,0.245,0.312,0.396,0.709,7,13,L,R.Weathers(13),1,1,0,39.333333333333336,35.666666666666664,5.333333333333333,9.333333333333334,2.0,0.0,1.6666666666666667,4.666666666666667,3.3333333333333335,0.0,10.666666666666666,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.244,0.3116666666666667,0.39466666666666667,0.7066666666666667,7.0,12.333333333333334,0.3333333333333333
Colorado Rockies,31-Jul,SDP,"W,5-3",36,33,5,6,1,0,3,5,3,0,14,0,0,0,0,0,1,0,0.244,0.312,0.397,0.709,4,14,R,Y.Darvish(48),1,1,0,37.333333333333336,34.666666666666664,4.666666666666667,8.333333333333334,1.3333333333333333,0.0,2.3333333333333335,4.666666666666667,2.6666666666666665,0.0,11.666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.244,0.31166666666666665,0.3953333333333333,0.7073333333333333,5.666666666666667,13.666666666666666,0.6666666666666666
Colorado Rockies,1-Aug,SDP,"L,1-8",34,31,1,7,0,0,1,1,3,0,10,0,0,0,0,3,0,0,0.244,0.312,0.397,0.708,6,16,R,R.Knehr(53),1,0,0,37.666666666666664,34.333333333333336,5.0,9.0,0.6666666666666666,0.0,2.6666666666666665,5.0,3.3333333333333335,0.0,10.666666666666666,0.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,0.0,0.24433333333333332,0.312,0.39666666666666667,0.7086666666666667,5.666666666666667,14.333333333333334,0.6666666666666666
